id,category,title,year,venue,status,url,evidence_level,anchor,mechanism_zh,relation_zh,threat,read_date,fulltext_obtained,experiment_zh,limitation_zh,verification_note,current_reading_status,full_document_read,reading_scope,training_zh,scoring_zh,normal_only,synthetic,auxiliary_ood,normal_perception_zh,inference_cost_zh
R117,域泛化、数据与骨干,UniMix: Towards Domain Adaptive and Generalizable LiDAR Semantic Segmentation in Adverse Weather,2024,CVPR,已发表,https://arxiv.org/pdf/2404.05145,所获全文完整通读,§3.1：天气物理模拟；§3.2：三种混合；§3.3算法1：泛化与适应区别；§4.2–4.4表1–5：正常跨域实证；§4.6表7：平均收益及类别变化,UniMix物理天气模拟建立中间域，按空间/强度/语义混合，教师动量更新给伪标签；先源域到模拟域，再可选模拟到目标域。,证明正常场景增强可增进端到端正常感知；使用目标域、额外教师和阶段计算的条件需透明；不能移用其总体mIoU宣称异常可靠。,中：混合与模拟的通用组合已成熟，不宜成为当前主创新。,2026-09-25,true,KITTI→STF泛化31.4、适应37.2；全天气模拟及三种混合组合最好；晴天常规语义也改善平均mIoU但部分类别退步。,强度/几何混合未保证实际物理一致性；桥接域保留标签或伪标签的设计不能保证未知拒绝；任务是正常条件迁移。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文第1–8页§1–5；所获PDF不含独立附录；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,第一阶段无需目标数据用于域泛化；第二阶段使用无标签目标域用于适应，必须区分；损失Dice。,共同19类mIoU，无异常评分。,封闭类别正常语义任务；没有专门STU纯正常筛选,天气/密度增强或表面重建；不等于语义异常正例,否,,
R118,域泛化、数据与骨干,Complete & Label: A Domain Adaptation Approach to Semantic Segmentation of LiDAR Point Clouds,2021,CVPR,已发表,https://arxiv.org/pdf/2007.08488,所获全文完整通读,§3.2：稀疏体素生成精修及重建监督；§3.3：补全面语义；§4：2类/10类比较边界；§4.2表3–4：重建相关及插值幻影；§4.3表5：泛化与适应；第12–14页补充A–D：已实际通读补充内容，见附录补充发现,Complete&Label先多帧聚合、Poisson重建生成密集面，用虚拟雷达采样构成稀疏/完整对；稀疏体素生成后精修，再在补全面上分割并投回原点。,几何规范化帮助正常语义是完整既有路线；当前保留原观测、用解释评分而不替换为补全，差异应精确。,高：从正常几何学习到跨域语义感知已被覆盖；测试期可信解释拒绝仍非其目标。,2026-09-25,true,2类跨域与KITTI↔nuScenes10共同类；补全改善与分割改善相关，解析线性插值产生边界幻影点；泛化略逊目标特定适应。,补全先验可修复正常稀疏，也可能抹去异常细节；文中未验证未知物体，不得由补全质量相关推出异常收益；重建涉及额外多帧及位姿。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文第1–8页§1–5；第12–14页补充A–D已补齐通读；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,补全自监督使用源/目标采样模式或泛化随机束模式；正常语义有监督。Waymo语义由框内点裁出，部分任务仅车辆/行人2类。,补全IoU/Chamfer及封闭语义mIoU；未把补全误差用于异常检测。,封闭类别正常语义任务；没有专门STU纯正常筛选,天气/密度增强或表面重建；不等于语义异常正例,否,,
R119,域泛化、数据与骨干,Robust LIDAR Sensor-to-Sensor Domain Generalization via Accumulated-Point Scene Completion,2026,IEEE IV,已发表,https://repository.tudelft.nl/record/uuid%3A863500dd-4252-41ad-9375-d099c82205e0,有限原始资料；未完成全文方法核验,官方馆藏摘要与禁运声明,摘要说明源域多帧累积形成占据监督，单帧网络用补全辅助目标训练，推理可删辅助头。,广义正常几何辅助监督促源域泛化已有明确相邻提案，不能据摘要推断与本模型完全相同。,潜在高：待全文核实,2026-09-24,false,摘要仅说明跨 LiDAR 数据集评测，未读取具体设定和结果。,全文禁运至2027-01-30，未能核实方法细节、划分和局限；不计入方法全文阅读数量。,真实查阅官方馆藏与作者机构公开列表；未绕过禁运。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R120,域泛化、数据与骨干,Mix3D: Out-of-Context Data Augmentation for 3D Scenes,2021,3DV；作者机构馆藏确认,已发表,https://arxiv.org/html/2110.02210,原文核心章节：方法与实验,§3、§4.1、§5,两场景各自变换后直接取并集并拼接标签，让对象出现于不同上下文，缓解固定场景先验过拟合。,正常参照过度依赖上下文会误报合法罕见布局；道路内部正常插入对照正是必要辨别证据。,高：上下文先验反例,2026-09-24,true,MinkowskiNet/KPConv 在 S3DIS、ScanNetV2、SemanticKITTI，三次训练报告均值标准差。,作者承认生成场景不够真实且多模态扩展未解决；上下文收益有适用条件。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R121,域泛化、数据与骨干,PolarMix: A General Data Augmentation Technique for LiDAR Point Clouds,2022,NeurIPS,已发表,https://proceedings.neurips.cc/paper_files/paper/2022/file/475b85eb74d201bead9927807e713e95-Paper-Conference.pdf,原文核心章节：方法与实验,§3、算法1、§4.1.1、§4.2,沿方位角交换扫描扇区，并把指定类别实例绕传感器竖直轴旋转复制粘贴；点与标签同步，保持扫描相关结构。,复制真实点实例及角度结构增强已有；本项目重算已有射线的观测支持是数据适用性而非独立主要创新。,中：点实例合成,2026-09-24,true,SemanticKITTI、nuScenes、SemanticPOSS 分割及 nuScenes 三种检测器；相同基线训练配置比较增强。,阅读判断：直接拼接不重建完整遮挡，旋转保留供体距离而非任意新观测；泛化分支使用目标伪标签。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R122,域泛化、数据与骨干,LaserMix for Semi-Supervised LiDAR Semantic Segmentation,2023,CVPR,已发表,https://openaccess.thecvf.com/content/CVPR2023/papers/Kong_LaserMix_for_Semi-Supervised_LiDAR_Semantic_Segmentation_CVPR_2023_paper.pdf,原文核心章节：方法与实验,§3.1–3.3、§4.1,依倾角束区间把两扫描交错混合，利用位置语义先验；教师生成伪标签，学生监督混合扫描并保持预测一致性。,角分区与邻域上下文先验已有，应把当前信息留出目的及正常/异常语义区分清楚。,中：射线空间先验,2026-09-24,true,nuScenes、SemanticKITTI、ScribbleKITTI，1/10/20/50% 标签；统一骨干、增强与配置比较半监督方法。,阅读判断：束位置与类别相关先验可能随传感器和场景变化；半监督普通语义结果不等于未知异常。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R123,域泛化、数据与骨干,Point Transformer V2: Grouped Vector Attention and Partition-based Pooling,2022,NeurIPS；作者提交信息,已发表,https://arxiv.org/pdf/2210.05666,原文核心章节：方法与实验,§3.1–3.4、§4.1,分组向量注意共享通道组权重以控制容量；相对位置乘子加强几何，规则分区池化与索引回填降低邻域计算。,当前多级注意或点回填不应独立包装为贡献，基线需要匹配骨干。,基线,2026-09-24,true,ScanNetV2/S3DIS 语义分割及对象分类，比较 PTv1 和结构消融。,阅读判断：多组注意与位置编码是骨干能力，室内语义精度不能直接外推异常域泛化。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R124,域泛化、数据与骨干,Point Transformer V3: Simpler Faster Stronger,2024,CVPR,已发表,https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_Point_Transformer_V3_Simpler_Faster_Stronger_CVPR_2024_paper.pdf,所获全文完整通读,§3图2及表1：KNN与位置编码瓶颈；§4.1–4.3：序列、注意力和归一化；§5表2–4：结构消融；§5表5–11：下游表现与效率,用Z序、Hilbert序及坐标变换后的四种空间序列替代精确KNN，把邻近点组织为固定块；采用普通点积注意力、FlashAttention和注意力前稀疏卷积位置编码，建立可扩展分层骨干。,直接支持保留高效骨干，把预算用于更多正常观测；本课题的新增贡献应在同一类别的可信解释如何形成异常判断，而非重复骨干提速叙事。,高：简化网络换取更大上下文、更高效率和语义性能已是明确主线；未覆盖物理观测的类别条件异常拒识。,2026-09-25,true,nuScenes、SemanticKITTI、Waymo、ScanNet、ScanNet200、S3DIS语义分割和检测。nuScenes单帧4090前向延迟PTv3为44毫秒，PTv2为146毫秒；显存1.2GB与12.3GB。nuScenes验证mIoU随机初始化80.4，多数据预训练81.2。上下文块从16增到1024有益，但4096未继续提升。,速度与显存结论依赖硬件、点数和训练/推理设置；全局平均语义改善未单独建立远处少点异常的可识别性。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文第1–8页§1–6；所获PDF不含独立附录；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,在语义分割上监督训练；分别报告随机初始化和PPT多数据集预训练版本；编码解码器为四级，池化使用批归一化而注意力块使用层归一化。,逐点正常语义分类或下游三维检测；没有异常分数。,正常闭集语义或几何任务；无异常正样本学习目标,不合成异常；如使用几何增强或正常多数据预训练，见训练字段,否,,
R125,域泛化、数据与骨干,LitePT: Lighter Yet Stronger Point Transformer,2026,CVPR；作者官方仓库确认,已发表,https://openaccess.thecvf.com/content/CVPR2026/papers/Yue_LitePT_Lighter_Yet_Stronger_Point_Transformer_CVPR_2026_paper.pdf,所获全文完整通读,§3.1表1：算子开销分析；§3.2–3.4：混合编码器、轻解码器和PointROPE；§4.1表2–6：效率与结构消融；§4.2：分割使用测试时增强；§4.4：检测不下采样以保留小物体,早期高分辨率阶段采用卷积、后期低分辨率阶段采用注意力，以参数为零的三维旋转位置编码替代位置卷积；语义解码器采用线性映射、层归一化和跳接，保留分层逐点结构。,当前官方预训练骨干已有高效细节编码基础，优先让语义与正常解释共享它，避免通过另一套密集骨干增加无根据开销。,高：前卷积后注意力、轻量解码器与速度性能兼得已有直接先例；本方法需贡献解释与拒识规则及其学习目标。,2026-09-25,true,nuScenes、Waymo、ScanNet等。轻解码器nuScenes82.2高于重解码器81.8，但ScanNet76.5低于重版本76.8，实例任务更偏好重解码器。全卷积nuScenes75.4，混合结构82.2；全注意力82.1但35.1毫秒，高于混合21.5毫秒。语义表含测试时增强。,不同任务的最优解码器不同；报告的增强后准确率不能当作当前未经增强单次前向的保证；正文提到非增强结果另见补充材料，本PDF不包含。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文印刷页24173–24180§1–5；所获PDF不含独立附录；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,LitePT-S五级通道36/72/144/252/504、块数2/2/2/6/2；监督训练正常语义，检测使用专门不下采样结构。时间评测训练开启混合精度、推理关闭。,语义类别概率与检测输出，没有异常决策。,正常闭集语义或几何任务；无异常正样本学习目标,正常语义数据的常规增强，不合成异常。,否,,
R126,域泛化、数据与骨干,Sonata: Self-Supervised Learning of Reliable Point Representations,2025,CVPR,已发表,https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_Sonata_Self-Supervised_Learning_of_Reliable_Point_Representations_CVPR_2025_paper.pdf,所获全文完整通读,§3：几何捷径分析；§4.2图6：粗特征与多级回传；§4.3：预训练与探测设置；§5表5：细粒度语义限制；§5表8：室外单独联合预训练；§6：局限,用局部遮挡学生与全局教师的自蒸馏学习点云语义；教师为参数滑动平均，预测经Sinkhorn平衡并加入特征分散正则。去掉逐点解码器、学习较粗多级特征，再回传到细点，避免以坐标几何捷径完成自监督。,正常语义表征应真正分开类别，并保留原始观测给独立几何支持判断；只优化重建或冻结通用特征不能代替高质量正常分割。,高：几何捷径、上下文自蒸馏和提升正常语义表征已有充分论证；当前需要将可辨语义与可信物理解释合为未知点决策。,2026-09-25,true,去解码器等逐步设计大幅提高冻结表征的线性探测；室外nuScenes线性探测66.1、解码器探测77.3、全量微调81.7，后者高于PTv3随机初始化80.4。作者明确指出细粒度100/200类仍受冻结表征限制。,去解码器的消融同时改变分辨率、通道与计算，不能概括为所有几何信息有害；室外结果不是室内模型直接零样本迁移；部分细类别必须微调。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文第1–8页§1–6；所获PDF不含独立附录；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,大规模室内多来源预训练，渐增遮挡并抖动被遮挡点，训练层归一化骨干；室外结果另用nuScenes、Waymo、SemanticKITTI联合预训练。线性探测、解码器探测和全量微调分开报告。,正常语义分割，未设计异常分数或未知识别损失。,正常闭集语义或几何任务；无异常正样本学习目标,不合成异常；如使用几何增强或正常多数据预训练，见训练字段,否,,
R127,域泛化、数据与骨干,Towards Large-scale 3D Representation Learning with Multi-dataset Point Prompt Training,2024,CVPR,已发表,https://arxiv.org/pdf/2308.09718,所获全文完整通读,§2.2表1：朴素多数据负迁移；§3.1：提示归一化；§3.2：语言引导类别空间与数据集内负类；§4.1表2：L2与InfoNCE对比；§4.2：室外多数据结果；§5：结论与限制；第9–15页附录A–D：已实际通读补充内容，见附录补充发现,用数据集条件提示控制归一化统计与仿射参数，以语言类别嵌入对齐多数据集的语义空间；对比分类损失的负类只取当前数据集标签集合，避免强行把不同数据集类名当作独立互斥类别。,当前nuScenes粗标签和STU细标签应保持允许类别集合语义，正常域统计差异应显式处理；端到端正常感知首先需要可靠而相互区分的类别支持。,高：多数据正常语义、归一化域条件和共享类别表征已有直接工作；同一类别联合解释观测的异常判断仍需单独建立。,2026-09-25,true,朴素多数据合训使ScanNet72.2降到68.9等，说明更多正常数据本身不足以保证收益；提示归一化和类别对齐改善三数据集分割。语言对齐使用L2损失联合mIoU12.8，分类对比损失75.7，区分类别的目标很关键。,语言语义接近不等于真实标注边界相同；训练类别集合约束并不自动提供未知类支持度；论文未联合处理室内室外通用模型。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文第1–8页§1–5；第9–15页附录A–D已补齐通读；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,正常语义监督下联合训练多个数据集，区分直接联合评价和下游微调；同时讨论可结合的无监督预训练；数据集采样默认4:2:1。,逐点正常类别分类，未建立未知识别。,正常闭集语义或几何任务；无异常正样本学习目标,不合成异常；如使用几何增强或正常多数据预训练，见训练字段,否,,
R128,域泛化、数据与骨干,4D Spatio-Temporal ConvNets: Minkowski Convolutional Neural Networks,2019,CVPR,已发表,https://openaccess.thecvf.com/content_CVPR_2019/papers/Choy_4D_Spatio-Temporal_ConvNets_Minkowski_Convolutional_Neural_Networks_CVPR_2019_paper.pdf,原文核心章节：方法与实验,§3–5、§7 三维及四维实验片段,以稀疏坐标/特征表定义任意输入输出坐标上的广义卷积；将时间作为额外维度，并用空间核与时间交叉核组成高效时空网络，辅以时空颜色一致性。,属于常见对照骨干和序列信息利用先例。比较时必须明确单帧或多帧输入，不能把稀疏卷积本身作为异常机制贡献。,基线或协议,2026-09-24,true,阅读 ScanNet 等三维基准、Synthia 四维语义分割、时间信息及噪声实验。,高维完整卷积核开销大；时间平均并不总改善性能；时空模型需要额外序列信息。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R129,域泛化、数据与骨干,Cylindrical and Asymmetrical 3D Convolution Networks for LiDAR Segmentation,2021,CVPR,已发表,https://arxiv.org/pdf/2011.10033,原文核心章节：方法与实验,§3.1–3.5、§4 数据集与结构消融,随距离扩大柱坐标单元以适应稀疏程度；非对称三维卷积和分解上下文模块提取道路场景几何，最后融合点特征修复体素内类别混合造成的信息损失。,当前坐标编码、体素特征回填与点细节补充均有先例，贡献需落在正常条件分布如何作用于异常判断。,基线或协议,2026-09-24,true,在 SemanticKITTI、nuScenes 语义分割上比较柱坐标划分、非对称残差块、上下文模块和点级细化，训练结合加权交叉熵与 Lovasz。,体素标签会丢失同一体素内不同点的类别，论文专门增加点级修复；阅读判断：针对驾驶场景的形状与密度先验不保证传感器不变性。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R130,域泛化、数据与骨干,SCPNet: Semantic Scene Completion on Point Cloud,2023,arXiv；本轮未独立核实会议,仅核实公开稿；正式发表状态未独立核验,https://arxiv.org/pdf/2303.06884,所获全文完整通读,§3.2：不下采样、去卷积偏置和BN保持稀疏；§3.3式1–2：成对关系蒸馏；§3.4算法1：动态补全标签修正；§4.1表3–4：分割迁移与蒸馏对比；§4.2表5–6：标签与结构消融；第10–12页附录A–C：已实际通读补充内容，见附录补充发现,先以不下采样、保持稀疏性的多卷积路径完成体素几何，再由Cylinder3D分类；用四帧教师与单帧学生的成对特征关系蒸馏，并依据全景实例边界删除多帧叠加形成的动态物体拖影标签。,支持保留逐点细节、用可信时序监督而非粗糙多帧堆叠；共享语义表征可从正常几何受益，但几何预测必须尊重观测支持。,中高：补全促进正常语义、稠密到稀疏蒸馏及监督标签纠错已明确；当前单点自身排除的可信解释目标不同。,2026-09-25,true,SemanticKITTI、SemanticPOSS补全和SemanticKITTI分割；补全预训练使Cylinder3D分割68.9→71.5mIoU；补全网络加下采样37.2→33.1。直接蒸馏输出或特征34.4→33.8，关系蒸馏37.2。,补全监督对动态拖影敏感，标签修正结果与原标签评价须区分；更强正常补全不直接证明未知点拒识，而且稠密教师与单帧可见证据不同。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文第1–8页§1–5；第10–12页附录A–C已补齐通读；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,语义场景补全的交叉熵、Lovasz和关系蒸馏联合训练，蒸馏权重3000；随后用分割子网初始化正常逐点分割。完成测试提交前将训练和验证集合并微调，不能与只用训练集的内部验证混为一谈。,已占据体素语义与补全占据预测；异常分数未定义。,正常闭集语义或几何任务；无异常正样本学习目标,不合成异常；如使用几何增强或正常多数据预训练，见训练字段,否,,
R131,域泛化、数据与骨干,Domain Generalization-Aware Uncertainty Introspective Learning for 3D Point Clouds Segmentation,2024,ACM MM,已发表；作者官方仓库核实，原文获取受阻,https://openreview.net/pdf?id=zoMT1Czqv3,有限原始资料；未完成全文方法核验,作者官方仓库、原文搜索索引的动量学习段与表 4；未取得可连续阅读全文,公开索引说明以潜在点不确定性建模产生分布变化，并以动量模型及不确定性加权一致性学习适应域差异；尚未完成全文独立核验。,表明点不确定性增强是必要检索的相邻方向；证据不足以对当前方法作细节优劣裁决。,待全文核验,2026-09-24,false,作者仓库说明面向点云分割域泛化；索引含组件消融，但本条不使用索引数字支持性能判断。,公开 PDF 浏览器验证/访问失败，ACM 页面返回 403，无法独立核查完整方法、实验假设和边界。,已核实作者仓库 https://github.com/ChicalH/DGUIL 将论文标为 ACM MM 2024，DOI 10.1145/3664647.3681574；全文获取失败，明确不计入方法核实篇数。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R132,域泛化、数据与骨干,GBlobs: Explicit Local Structure via Gaussian Blobs for Improved Cross-Domain LiDAR-based 3D Object Detection,2025,arXiv；本轮未独立核实会议,仅核实公开稿；正式发表状态未独立核验,https://arxiv.org/html/2503.08639,原文核心章节：方法与实验,§3.1–3.3、§4 数据集与单源泛化设置,以局部邻域的高斯统计描述替代绝对点坐标输入，局部协方差表达几何形状，再送入现有检测骨干；体素位置仍隐含空间位置。,“高斯几何改善跨域”的宽泛表述已有先例；其描述单个局部观测几何，与当前预测缺失区域正常回波的多假设分布不同。,基线或协议,2026-09-24,true,KITTI、Waymo、nuScenes、ONCE 跨域三维检测；核对 VoxelRCNN 单源迁移、统一体素/范围及所有比较排除强度的设定。,阅读判断：局部经验协方差仍受采样密度影响，输入删除坐标不等于网络完全无位置信息；证据限于检测。文中中心化均值项按给定公式为零。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R133,域泛化、数据与骨干,Exploring Single Domain Generalization of LiDAR-based Semantic Segmentation under Imperfect Labels,2025,arXiv；本轮未核实会议,仅核实公开稿；正式发表状态未独立核验,https://arxiv.org/html/2510.09035,原文核心章节：方法与实验,§IV-A/B、§V 方法与实验设置,在单源分割泛化中研究标签噪声：强弱视图采用 PolarMix 和束采样，结合候选标签学习、互补类别负学习与特征一致性缓解错误监督。,支持认真核定正常/忽略语义的必要性，但当前保守忽略策略的有效性仍需实际误报证据，不能写成已实现完美语义对齐。,基线或协议,2026-09-24,true,SemanticKITTI 为源，nuScenes、SemanticPOSS 为目标，未在目标微调；阅读对称随机标签噪声 0.1/0.2/0.5 及 DGLSS/Minkowski 基线。,阅读判断：均匀对称随机噪声与数据集之间系统性的类别定义冲突不同，论文不能证明任意标签转换都可靠；未评价异常分割。,本轮直接读取上述原文核心章节；未声称逐字通读全文或附录。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R134,域泛化、数据与骨干,BeyondSparse: Facilitating Mamba to Enhance Cross-Domain 3D Semantic Segmentation in Adverse Weather,2026,AAAI,已发表,https://ojs.aaai.org/index.php/AAAI/article/view/38058/42020,原文核心章节：方法与实验,Method 全部、Experiment 数据/实现/域泛化/域适应、表 1–6（PDF pp. 2–7）,源数据模拟雨雪雾，原始输入学生与增强输入动量教师以特征解耦、一致性学习配合；稀疏卷积中插入正反向 Mamba 序列处理，使用师生特征均值/方差混合进行风格增强。,说明更强全局几何表征是跨域收益的竞争解释；当前方法应以相同强骨干排除该因素，不宜仅靠目标域冻结与几何场声称新范式。,基线或协议,2026-09-24,true,SemanticKITTI 或 SynLiDAR 训练，SemanticSTF 四种天气评价 19 类分割；明确区分无目标数据的域泛化和使用无标签目标数据的域适应，阅读分组件及解耦位置消融。,阅读判断：目标是天气变化下已知类别分割，不包含未知对象检测；解耦损失与命名本身不能证明特征完全域不变。摘要增幅与正文对应设定需分开核对。,官方 PDF 的 download 路径多次超时，本轮最终通过同站 view/38058/42020 成功读取完整方法及连续实验段；工具识别 application/pdf、9 页、784 行。作者仓库 PDF 本地下载失败，不冒称已保存本地副本。,本轮未通读，历史记录不计本轮已读数量,false,历史阅读范围见原anchor与read_date；本轮未重新通读,,,,,,,
R135,域泛化、数据与骨干,Domain Generalization of 3D Semantic Segmentation in Autonomous Driving,2023,ICCV,已发表,https://openaccess.thecvf.com/content/ICCV2023/papers/Sanchez_Domain_Generalization_of_3D_Semantic_Segmentation_in_Autonomous_Driving_ICCV_2023_paper.pdf,所获全文完整通读,§3.2.2：数据集间粗细标签评价；§3.4表3：反射强度源域与跨域取舍；§4.2–4.6：累积、传播、聚类和实际融合权重；§5表4–8：方向不对称、速度及参数消融,把过去20帧刚性位姿对齐为稠密几何，以邻域距离和置信度传播静态类别；未获可信标签的当前点进行聚类，并由累积点补密小簇，再用KPConv分割。当前点同时有两种预测时实际用KPConv结果。,可信正常支持可跨帧积累以提高稀疏观测语义，但动态点和新出现对象要保持当前观测决定权；语义支持与观测置信应共同学习。,中高：几何上下文、时序正常支持和高效稀疏处理已有直接机制；当前解释是否可同时约束语义与异常是差异。,2026-09-25,true,KITTI、POSS、PandaSet两传感器及nuScenes。KITTI训练模型对Panda固态雷达55.2mIoU，而KPConv21.1；nuScenes反向训练对KITTI60.5。KITTI→nuScenes44.4低于单帧KPConv46.7。累积与标签传播使nuScenes推理约1FPS，仍不适于直接声称实时。,需要时序、位姿和稳定静态邻居，过去预测错误可能传播；静态传播95%准确率实验使用过去真值，不能当实际循环推理精度；源语义与跨域指标排名不一致。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,已逐段通读所获PDF的全部学术文本、方法公式、实验表格及图注：正文第1–9页§1–6；所获PDF不含独立附录；参考文献未逐条阅读。外置补充文件不在此项全文统计范围，未声称图像像素全部逐幅审读。,所有对照使用源数据原始标签监督并去掉反射强度；目标集只在推理使用；参数在源集选择。每对数据集采用可兼容的粗细合并标签评价而非强行19类一致。,正常语义分类，静态传播包含置信度阈值但不是异常检测。,正常闭集语义或几何任务；无异常正样本学习目标,不合成异常；如使用几何增强或正常多数据预训练，见训练字段,否,,
R136,条件预测与信息约束,Noise2Self: Blind Denoising by Self-Supervision,2019,ICML,已发表,https://proceedings.mlr.press/v97/batson19a/batson19a.pdf,所获全文完整通读,§1–6正文完整；所获全文文件完整，无内附未读附录,用不读取待预测分组的函数预测该组。条件独立且无偏噪声下，自监督均方误差等于干净目标误差加常数。,目标不参与自己的预测已有严格先例；它保证特定去噪风险等价，不能保证识别未知语义。,高：自排除预测本身不是新颖性。,2026-09-25,true,比较传统与神经去噪，并讨论分组与信息损失；部分最终非盲点推理优于严格盲点推理。,定理依赖噪声独立与无偏；LiDAR遮挡、空间相关噪声和孤立目标不自动满足。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,§1–6正文完整；所获全文文件完整，无内附未读附录,只用含噪观测，训练时随机划分预测位置；实验包括图像、显微成像、单细胞表达。,预测误差用于选去噪器，不是语义异常分数。,是：去噪学习，并非异常训练,无异常样本；分组遮挡,无,,
R137,条件预测与信息约束,Noise2Void—Learning Denoising from Single Noisy Images,2019,CVPR,已发表,https://arxiv.org/pdf/1811.10980v2,所获全文完整通读,§1–5正文完整；所获全文文件完整，无内附未读附录,随机遮住中心像素，利用邻域预测其值，防止网络复制噪声。,无法预测的正常细节也会被当作噪声；道路远距稀疏正常物体同样必须保护。,高：局部盲点预测已有；异常解释需要额外语义约束。,2026-09-25,true,BSD68、荧光和冷冻电镜；§4.4明确展示孤立亮点被删除及结构化噪声无法处理。,依赖独立噪声与可预测信号；真实数据部分只有视觉判断，不能用去噪成功证明未知识别。,本轮实际分块阅读原始全文后记录；全文统计覆盖所获文档全部学术内容及随文附录，独立补充的额外阅读见reading_scope；文献结果与基于机制的研究判断分别说明。,所获全文完整通读,true,§1–5正文完整；所获全文文件完整，无内附未读附录,每个64×64块选64个中心，由附近像素替代，损失只计算中心；不需干净目标。,中心预测的均方误差，最终输出去噪图。,是：含噪观测学习,正常目标遮挡,无,,
